MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-10-18 00:00:00,2.0,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-10-19 00:00:00,0.0,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-10-20 00:00:00,22.25,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-10-21 00:00:00,11.02,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-10-22 00:00:00,44.26,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-10-23 00:00:00,27.69,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-10-24 00:00:00,4.89,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-10-25 00:00:00,15.71,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-10-26 00:00:00,25.55,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-10-27 00:00:00,0.3,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-10-28 00:00:00,5.58,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-10-29 00:00:00,0.0,M,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-10-30 00:00:00,0.0,M,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-10-31 00:00:00,0.0,M,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-11-01 00:00:00,0.0,M,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-11-02 00:00:00,0.0,M,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-11-03 00:00:00,0.0,M,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-11-04 00:00:00,0.0,M,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-11-05 00:00:00,0.0,M,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-11-06 00:00:00,0.0,M,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-11-07 00:00:00,0.0,M,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-11-08 00:00:00,0.0,M,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-11-09 00:00:00,0.0,M,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-11-10 00:00:00,0.0,M,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-11-11 00:00:00,0.0,M,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-11-12 00:00:00,0.0,M,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-11-13 00:00:00,0.0,M,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-11-14 00:00:00,0.0,M,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-11-15 00:00:00,0.0,M,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-11-16 00:00:00,0.0,M,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-11-17 00:00:00,0.0,M,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-11-18 00:00:00,0.0,M,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-11-19 00:00:00,0.0,M,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-11-20 00:00:00,0.0,M,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-11-21 00:00:00,0.0,M,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-11-22 00:00:00,0.0,M,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-11-23 00:00:00,0.0,M,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-11-24 00:00:00,0.0,M,NA,STEWARTIA_FSDBDATA_MS04313
